#Position (bp)	mapping quality
2.388976153E9	57.793492781709844
2.390135233E9	54.377205048133625
2.3912785605E9	59.12312916392981
2.3924167735E9	58.78418907210356
2.393445447E9	58.17459303928991
2.3939914115E9	58.974367234845985
2.394571339E9	58.12906468397704
2.3955587125E9	57.455153739433094
2.3965083185E9	33.09728163459048
2.3973815095E9	56.304128989658274
2.398204472E9	57.50194238093877
2.399008019E9	39.66333270919885
2.3996857855E9	58.548531834007676
2.400080534E9	58.759244756958296
2.400576461E9	55.88641394497603
2.401268413E9	36.9094313381123
2.401882513E9	46.24908948959898
2.4024857835E9	52.713119659867964
2.4030750295E9	53.77917006550422
2.4036453465E9	58.82526898598317
2.404194517E9	57.01439752101418
2.4047122695E9	54.61316286033304
2.4051954835E9	56.90478388976878
2.4056611505E9	58.38663746394376
2.4059597555E9	58.958348807581835
2.406188412E9	58.346182546354456
2.4065714E9	58.84902997272012
2.4070052555E9	58.380354340962654
2.4074245895E9	58.781687970445866
2.407839546E9	54.68425583371604
2.4082493335E9	42.70319233277948
2.4086503585E9	52.82859191124263
2.4090421515E9	56.933630085962285
2.409427902E9	58.18666002070825
2.409805046E9	57.920197851633105
2.410161153E9	57.89054567735933
2.4104943005E9	35.46729160692123
2.410818599E9	57.30979818801597
2.411123151E9	52.752942791075625
2.411403608E9	58.160694110833674
2.411678159E9	55.84996841794705
2.411941166E9	39.75856048411325
2.4120781315E9	58.62664689412231
2.412203583E9	57.42892381544249
2.4124428045E9	55.5733959122743
2.4126909585E9	58.233541697891965
2.412929563E9	55.773789439245434
2.41315913E9	54.90929072796353
2.413379875E9	58.54955939210657
2.4135920255E9	56.94966856917282
2.413802629E9	45.894333024168084
2.4140093035E9	58.26165969570225
2.4142075505E9	58.76901507396328
2.4143957815E9	55.34349096113464
2.4145791295E9	56.962869072207134
2.4147587085E9	59.29138171291479
2.414931115E9	57.26884606929672
2.4150951695E9	54.81596417669814
2.415253924E9	58.76142708477645
2.415408627E9	55.340287248733496
2.4155600265E9	51.75895503911243
2.4157084505E9	58.55521331637097
2.4158498925E9	56.105926841263475
2.415986574E9	58.22346805106675
2.4161227585E9	57.655155143397586
2.416256149E9	52.17453241047789
2.4163852695E9	52.661359059025564
2.416512669E9	57.818406161480134
2.4166347765E9	45.375515995872036
2.416749712E9	59.08920786896191
2.416859066E9	56.04584061458324
2.416964761E9	52.50749182688424
2.4170659975E9	56.95459011258922
2.417162979E9	50.93448049747242
2.4172582435E9	0.0
2.4173505735E9	51.99170233787892
2.4174374315E9	31.124528111944432
2.4175190495E9	58.199371782363805
2.4175993905E9	42.276038146729746
2.4176783755E9	57.19570882357217
2.4177553255E9	52.0870880545064
2.417831197E9	58.631913086352256
2.4179067045E9	58.11846532743836
2.4179826515E9	34.4634368903148
2.418058242E9	58.52924290341993
2.4181224995E9	21.483103837944167
2.418159414E9	28.074717285945074
2.418205188E9	54.76710043425073
2.4182750285E9	57.451207032187526
2.4183428225E9	56.33463049087114
2.418410283E9	54.799665211570215
2.418477194E9	51.77688930397358
2.418543574E9	52.206806486334585
2.4186097135E9	55.93037972155882
2.418675613E9	22.618177692567038
2.418741227E9	57.607872864948405
2.418805693E9	59.62270745025884
2.418868672E9	58.759719168498904
2.4189308255E9	57.440317222644964
2.418991469E9	58.185531354113465
2.4190506425E9	56.76209423510408
2.4191079875E9	23.88219412456204
2.4191626E9	51.55342498539339
2.419215914E9	56.00205280344758
2.419268586E9	58.41670068754576
2.4193204205E9	54.655092221331195
2.4193717995E9	54.447043583457344
2.4194229305E9	13.373134328358208
2.4194739365E9	27.97569411275025
2.4195241455E9	19.960382038116787
2.41957283E9	58.39132788295439
2.419620464E9	54.758461593915584
2.419667433E9	19.54237794569773
2.41971306E9	58.397070233436786
2.4197575325E9	58.97971187780842
2.4198017625E9	59.167074326259886
2.419845666E9	53.05467903400588
2.4198883255E9	55.481324240600834
2.4199299245E9	57.13613379859123
2.419970851E9	26.165496913503407
2.4200110165E9	0.0
2.420051009E9	59.06810047128717
2.420090877E9	0.0
2.4201298455E9	59.4613925556233
2.4201678345E9	22.76202598465409
2.420205613E9	59.126027735357184
2.420243184E9	57.395243272492245
2.420280559E9	55.03626355229685
2.420317194E9	25.379452299982102
2.4203527895E9	22.810107791087123
2.420388023E9	57.37583692290274
2.4204227395E9	19.576878991968634
2.420456698E9	59.537347811780194
2.4204902945E9	0.0
2.4205236435E9	24.646760805853297
2.4205560195E9	59.22648088320535
2.420587549E9	27.486951054781354
2.420618918E9	30.72030289705912
2.4206499595E9	59.30144380698455
2.42068066E9	24.89054355065959
2.4207107975E9	28.220959279928035
2.420740466E9	58.258775237458835
2.4207699155E9	57.973751933436446
2.420798686E9	21.034211498095313
2.420826881E9	57.96196110975976
2.4208548905E9	59.223242461876744
2.4208827165E9	42.09473910819173
2.4209103175E9	23.790064820461893
2.4209376005E9	37.47593164201489
2.4209646635E9	52.72829934989237
2.4209914535E9	58.599460538304676
2.421018004E9	57.367974376236816
2.421044309E9	51.39006275232578
2.4210703815E9	54.30617979638604
2.4210963865E9	27.69918457823695
2.4211222145E9	26.06874176953326
2.421147785E9	46.0
2.4211730045E9	59.447370142614155
2.4211979135E9	23.822063329928497
2.4212226915E9	59.08757198327621
2.4212473475E9	54.148606577482596
2.421271866E9	57.3436251035178
2.421296257E9	52.56492517547345
2.421320557E9	59.50574457199871
2.4213445865E9	55.176771885109304
2.4213683155E9	58.48223304840061
2.4213919455E9	58.77742854577071
2.4214155065E9	59.09653380299255
2.421439032E9	42.74872626215841
2.421462501E9	23.329603665111055
2.4214859205E9	59.296863247510025
2.4215092545E9	58.20901821606397
2.4215324675E9	59.02387007702369
2.421555553E9	53.72700702619919
2.421578508E9	59.781473772888326
2.4216012195E9	59.659373437941454
2.421623736E9	0.0
2.421646079E9	58.45275054809364
2.421668226E9	58.939188140329094
2.4216902475E9	50.68255362219609
2.4217119585E9	59.658334019625855
2.421733372E9	54.346608353764935
2.4217546325E9	58.63959376621919
2.421775792E9	47.89473684210526
2.421796816E9	23.134598853868194
2.421817722E9	58.73761974993688
2.4218386065E9	58.25559320728561
2.4218594435E9	23.374183418303062
2.4218802435E9	52.210353918670606
2.4219010375E9	56.70751322852577
2.4219217215E9	56.9139146567718
2.421942296E9	57.77643018923066
2.421962814E9	51.291976060375525
2.4219832225E9	52.72400781085075
2.4220035635E9	26.712294251098132
2.422023864E9	20.38848345096313
2.422044067E9	31.834774947941696
2.4220641955E9	59.95054776415762
2.422084303E9	51.31659973226238
2.422104396E9	40.25176081497663
2.4221244555E9	58.578600542797915
2.4221444035E9	24.999564529572865
2.4221642275E9	56.60441236569347
2.422183984E9	53.31701510507881
2.4222037095E9	57.60128790173642
2.4222231845E9	53.8632440509378
2.4222423815E9	57.30421983140355
2.422261511E9	58.463539478954
2.422280493E9	24.39600977198697
2.422299341E9	57.048423093809454
2.4223181165E9	24.38621506130714
2.422336687E9	32.6027930197161
2.422355078E9	58.28646716521697
2.422373344E9	54.79901621038851
2.4223914915E9	56.27724806060385
2.422409616E9	57.52609433280457
2.4224276485E9	53.66804351309488
2.4224454015E9	55.58592387709699
2.4224629445E9	57.23433957339916
2.4224804525E9	54.893358670445764
2.4224979275E9	25.758873342311293
2.422515379E9	57.86022112823824
2.4225327585E9	0.0
2.4225500585E9	23.306990326701953
2.422567299E9	23.67292594950138
2.4225844335E9	0.0
2.4226013965E9	29.87254325622329
2.422618131E9	56.67141133357168
2.4226346495E9	53.12432864145607
2.4226509695E9	0.0
2.422667158E9	56.352027727744115
2.4226832645E9	34.04806637108563
2.422699046E9	42.35175192874782
2.4227145345E9	53.0289493892809
2.4227299925E9	57.48033800689232
2.422745315E9	53.288412095584874
2.422760445E9	59.03911521533076
2.4227754795E9	24.01920727125618
2.4227904805E9	51.52809188974327
2.4228054665E9	50.93966535198614
2.422820332E9	24.900339703353698
2.4228350035E9	43.420536831596856
2.4228494855E9	25.130873947833315
2.422863838E9	57.12777912079057
2.4228781165E9	55.62297740250414
2.4228922815E9	58.65175451886745
2.422906345E9	50.51309402919722
2.4229203365E9	54.85970266611061
2.4229342235E9	57.30686017805042
2.422947994E9	42.736091868520155
2.4229616875E9	59.01589157688916
2.4229753115E9	17.234113712374583
2.422988891E9	58.818992410663206
2.4230024295E9	58.776350498910425
2.4230158805E9	55.40119636045183
2.423029175E9	57.647870082321624
2.4230423195E9	58.89077156823887
2.4230552695E9	37.908187411263604
2.4230680715E9	57.72627096739086
2.4230808075E9	56.44074113015339
2.423093439E9	55.02406145459051
2.4231059945E9	35.58511742556757
2.4231185145E9	58.494184575977904
2.423130952E9	51.722621619007704
2.423143273E9	23.472573023180022
2.4231555095E9	51.972494524280144
2.4231676295E9	53.83789582184721
2.4231796505E9	57.2198214732627
2.4231918045E9	57.4925899530362
2.4232038595E9	54.76429927928565
2.4232156425E9	59.925590015022394
2.423227393E9	55.14493273542601
2.4232390875E9	59.331542847698536
2.4232507015E9	49.88868976503385
2.4232622495E9	59.39028950931717
2.423273756E9	47.572930000673715
2.423285185E9	33.61202567687185
2.423296521E9	48.967805284456084
2.423307804E9	59.975851931845455
2.423318868E9	23.572018217140673
2.4233297105E9	0.0
2.4233405315E9	40.402051594754745
2.423351346E9	23.475009789979183
2.423362075E9	27.50026786095263
2.423372701E9	31.719197466524264
2.423383302E9	21.71096882783674
2.4233938645E9	21.80162062995303
2.42340434E9	54.44928652855851
2.423414742E9	26.86089696843421
2.423425032E9	24.649567532792453
2.423435224E9	23.24505062229961
2.4234454025E9	52.080664816193895
2.423455571E9	53.75785324637145
2.4234657215E9	23.010526796867858
2.423475812E9	59.852400571531625
2.423485827E9	53.46830737377065
2.4234957655E9	31.561812683697827
2.4235055705E9	54.44146599215241
2.4235151125E9	46.67374046878306
2.4235244765E9	55.27723932352916
2.4235337995E9	46.0
2.423543079E9	19.055641157336073
2.4235523275E9	53.24727213252646
2.423561506E9	57.995626263330315
2.4235706125E9	27.4490278741306
2.4235796735E9	26.75307793277338
2.423588697E9	57.71218332426386
2.42359768E9	53.78614181447777
2.423606618E9	20.429467028489032
2.4236154535E9	26.30347590256525
2.423624191E9	30.217519233589435
2.4236328705E9	57.731745196763605
2.4236415085E9	21.47421863203986
2.423650132E9	57.40797660295816
2.423658707E9	58.61445062293236
2.4236672305E9	24.958402662229616
2.4236757315E9	53.455318028059665
2.423684195E9	43.555913820899896
2.423692593E9	60.0
2.4237008765E9	58.445809445809445
2.4237090145E9	57.07602115199288
2.423717061E9	59.34537730677873
2.4237249765E9	0.0
2.4237327785E9	58.541777502459645
2.423740561E9	19.18048128342246
2.42374833E9	56.57869611271529
2.423756067E9	23.339325491211323
2.4237637655E9	19.631431075678076
2.4237714305E9	0.0
2.423779045E9	49.77125551822332
2.4237866105E9	0.0
2.4237941445E9	55.4683265396056
2.423801665E9	59.0912799046717
2.423809115E9	59.803712979937515
2.4238164475E9	55.299141251499655
2.4238237265E9	58.360585395755116
2.423831E9	55.580096845047926
2.423838242E9	58.68197612345919
2.4238454155E9	21.49049194373706
2.423852514E9	59.26749888542131
2.4238595685E9	59.47441538336185
2.423866605E9	51.44512823817502
2.423873604E9	59.08615502294747
2.423880568E9	59.661438697029105
2.423887511E9	0.0
2.4238944165E9	59.59371159811868
2.423901252E9	0.0
2.423908013E9	31.42811899106436
2.4239147475E9	17.558446200897645
2.4239214795E9	24.82859281437126
2.423928106E9	55.44416693409982
2.4239346155E9	20.0
2.423941106E9	22.664819885342688
2.423947577E9	56.180646992054484
2.423953934E9	59.180901708204985
2.423960178E9	59.92602068524396
2.4239664075E9	21.86887467761461
2.4239725855E9	60.02288652518022
2.4239786595E9	59.762662807525324
2.4239846745E9	58.33466987436514
2.4239906665E9	22.700578142484147
2.4239966135E9	48.99746814541652
2.4240025335E9	54.78819857923048
2.4240084515E9	58.26044263741322
2.4240143565E9	59.976574466168124
2.4240202055E9	58.67365088456154
2.424025977E9	25.95856545961003
2.42403171E9	26.009701524834462
2.4240374355E9	55.95558846631211
2.4240430915E9	30.12959987132943
2.424048676E9	57.354009595613434
2.424054224E9	0.0
2.424059736E9	55.02184591520165
2.424065227E9	57.651847559124654
2.424070671E9	55.152408555905296
2.424076071E9	58.03669427905773
2.424081423E9	57.385189704258906
2.424086736E9	0.0
2.424092034E9	52.488259249631746
2.4240973105E9	27.754014989293363
2.4241025485E9	19.166666666666668
2.424107729E9	21.736069883809684
2.4241128665E9	29.142335766423358
2.4241179815E9	0.0
2.42412308E9	59.83830341143456
2.4241281575E9	58.236308398052394
2.424133209E9	0.0
